idr_name	NAME	deplete
>sp|O60229|KALRN_HUMAN.diso:12	O60229	0
>sp|O60266|ADCY3_HUMAN.diso:4	O60266	0
>sp|Q9H972|CN093_HUMAN.diso:6	Q9H972	0
>sp|A8MVM7|YD021_HUMAN.diso:3	A8MVM7	0
>sp|Q8N8I0|SAM12_HUMAN.diso:1	Q8N8I0	0
>sp|Q8N448|LNX2_HUMAN.diso:2	Q8N448	0
>sp|Q9H0X9|OSBL5_HUMAN.diso:3	Q9H0X9	0
>sp|A0A1B0GVN3|CB092_HUMAN.diso:2	A0A1B0GVN3	0
>sp|O95758|PTBP3_HUMAN.diso:1	O95758	0
>sp|P26599|PTBP1_HUMAN.diso:1	P26599	0
>sp|Q2PPJ7|RGPA2_HUMAN.diso:7	Q2PPJ7	0
>sp|Q86YW9|MD12L_HUMAN.diso:9	Q86YW9	0
>sp|Q5VU97|CAHD1_HUMAN.diso:2	Q5VU97	0
>sp|Q96GI7|FA89A_HUMAN.diso:2	Q96GI7	0
>sp|O75496|GEMI_HUMAN.diso:2	O75496	0
>sp|Q7L3B6|CD37L_HUMAN.diso:2	Q7L3B6	0
>sp|Q9P2C4|TM181_HUMAN.diso:2	Q9P2C4	0
>sp|Q9Y485|DMXL1_HUMAN.diso:4	Q9Y485	0
>sp|Q6UXK2|ISLR2_HUMAN.diso:3	Q6UXK2	0
>sp|Q9UQM7|KCC2A_HUMAN.diso:6	Q9UQM7	0
>sp|O14627|CDX4_HUMAN.diso:2	O14627	0
>sp|Q5VZ89|DEN4C_HUMAN.diso:6	Q5VZ89	0
>sp|Q14679|TTLL4_HUMAN.diso:2	Q14679	0
>sp|Q96LI6|HSFY1_HUMAN.diso:4	Q96LI6	0
>sp|Q9H1M3|DB129_HUMAN.diso:2	Q9H1M3	0
>tr|A0A494C0T7|A0A494C0T7_HUMAN.diso:2	A0A494C0T7	0
>sp|Q4G112|HSF5_HUMAN.diso:5	Q4G112	0
>sp|P24539|AT5F1_HUMAN.diso:1	P24539	0
>sp|Q1X8D7|LRC36_HUMAN.diso:3	Q1X8D7	0
>sp|A6NIE6|RN3P2_HUMAN.diso:1	A6NIE6	0
>sp|Q9NYV6|RRN3_HUMAN.diso:1	Q9NYV6	0
>sp|Q9H6B1|Z385D_HUMAN.diso:3	Q9H6B1	0
>sp|P31275|HXC12_HUMAN.diso:1	P31275	0
>sp|Q9NPC2|KCNK9_HUMAN.diso:3	Q9NPC2	0
>sp|Q5CZC0|FSIP2_HUMAN.diso:38	Q5CZC0	0
>sp|O94806|KPCD3_HUMAN.diso:1	O94806	0
>sp|Q99500|S1PR3_HUMAN.diso:4	Q99500	0
>sp|O75970|MPDZ_HUMAN.diso:3	O75970	0
>sp|Q9Y616|IRAK3_HUMAN.diso:2	Q9Y616	0
>sp|Q01780|EXOSX_HUMAN.diso:7	Q01780	1
>sp|Q14314|FGL2_HUMAN.diso:3	Q14314	0
>sp|Q6P3X3|TTC27_HUMAN.diso:1	Q6P3X3	0
>sp|Q9H2C1|LHX5_HUMAN.diso:5	Q9H2C1	0
>sp|Q9HBB8|CDHR5_HUMAN.diso:4	Q9HBB8	0
>sp|P35368|ADA1B_HUMAN.diso:1	P35368	0
>sp|Q9UIJ5|ZDHC2_HUMAN.diso:2	Q9UIJ5	0
>sp|Q7Z6K1|THAP5_HUMAN.diso:2	Q7Z6K1	0
>sp|Q13183|S13A2_HUMAN.diso:2	Q13183	0
>sp|Q9H756|LRC19_HUMAN.diso:2	Q9H756	0
>sp|Q9UMX0|UBQL1_HUMAN.diso:8	Q9UMX0	0
>sp|Q5JTW2|CEP78_HUMAN.diso:11	Q5JTW2	0
>sp|O60242|AGRB3_HUMAN.diso:4	O60242	0
>sp|Q8N7B1|HORM2_HUMAN.diso:2	Q8N7B1	0
>sp|Q8IZS5|OFCC1_HUMAN.diso:1	Q8IZS5	0
>sp|Q8N4W9|ZN808_HUMAN.diso:4	Q8N4W9	0
>sp|Q9NYL9|TMOD3_HUMAN.diso:3	Q9NYL9	0
>sp|P48764|SL9A3_HUMAN.diso:3	P48764	0
>sp|O96020|CCNE2_HUMAN.diso:1	O96020	0
>sp|Q9HCX4|TRPC7_HUMAN.diso:1	Q9HCX4	0
>sp|Q8N1W1|ARG28_HUMAN.diso:4	Q8N1W1	0
>sp|Q2KHR2|RFX7_HUMAN.diso:2	Q2KHR2	0
>sp|Q96L03|SPT17_HUMAN.diso:2	Q96L03	0
>sp|Q8IZF6|AGRG4_HUMAN.diso:5	Q8IZF6	0
>sp|M0R2J8|DCDC1_HUMAN.diso:18	M0R2J8	0
>sp|Q96MD7|CI085_HUMAN.diso:1	Q96MD7	0
>sp|Q92802|N42L2_HUMAN.diso:3	Q92802	0
>sp|Q9H6T3|RPAP3_HUMAN.diso:4	Q9H6T3	0
>sp|Q6SJ93|F111B_HUMAN.diso:2	Q6SJ93	0
>sp|P62424|RL7A_HUMAN.diso:1	P62424	0
>sp|Q9BYD6|RM01_HUMAN.diso:1	Q9BYD6	0
>sp|Q6Y2X3|DJC14_HUMAN.diso:4	Q6Y2X3	0
>sp|P16885|PLCG2_HUMAN.diso:3	P16885	0
>sp|Q9HCX4|TRPC7_HUMAN.diso:2	Q9HCX4	0
>sp|Q9Y6I4|UBP3_HUMAN.diso:2	Q9Y6I4	0
>sp|O94761|RECQ4_HUMAN.diso:4	O94761	0
>sp|Q8WXS8|ATS14_HUMAN.diso:4	Q8WXS8	0
>sp|O43709|BUD23_HUMAN.diso:2	O43709	0
>sp|Q9UIF8|BAZ2B_HUMAN.diso:2	Q9UIF8	0
>sp|Q5XKR9|F104B_HUMAN.diso:1	Q5XKR9	0
>sp|Q96HR8|NAF1_HUMAN.diso:2	Q96HR8	0
>sp|Q8WV16|DCAF4_HUMAN.diso:1	Q8WV16	0
>sp|Q9P2D8|UNC79_HUMAN.diso:3	Q9P2D8	0
>sp|Q969G2|LHX4_HUMAN.diso:3	Q969G2	0
>sp|Q8TF68|ZN384_HUMAN.diso:1	Q8TF68	0
>sp|B1AJZ9|FHAD1_HUMAN.diso:18	B1AJZ9	0
>sp|Q9BRH9|ZN251_HUMAN.diso:3	Q9BRH9	0
>sp|O75845|SC5D_HUMAN.diso:1	O75845	0
>sp|Q49A33|Z876P_HUMAN.diso:1	Q49A33	0
>sp|Q8NA42|ZN383_HUMAN.diso:2	Q8NA42	0
>sp|Q9NQ84|GPC5C_HUMAN.diso:3	Q9NQ84	0
>sp|C9J3I9|CE058_HUMAN.diso:2	C9J3I9	0
>sp|Q9Y5W7|SNX14_HUMAN.diso:9	Q9Y5W7	0
>sp|Q9NZR1|TMOD2_HUMAN.diso:4	Q9NZR1	0
>sp|Q53TS8|C2CD6_HUMAN.diso:3	Q53TS8	0
>sp|Q01954|BNC1_HUMAN.diso:5	Q01954	0
>sp|Q15699|ALX1_HUMAN.diso:1	Q15699	0
>sp|Q96NL6|SCLT1_HUMAN.diso:1	Q96NL6	0
>sp|Q8TEB7|RN128_HUMAN.diso:2	Q8TEB7	0
>sp|Q9H4I0|RD21L_HUMAN.diso:3	Q9H4I0	0
>sp|Q9HAI6|CX021_HUMAN.diso:1	Q9HAI6	0
>sp|Q6PKG0|LARP1_HUMAN.diso:6	Q6PKG0	0
>sp|Q9BUH6|PAXX_HUMAN.diso:2	Q9BUH6	0
>sp|Q9BXJ7|AMNLS_HUMAN.diso:2	Q9BXJ7	0
>sp|Q08708|CLM6_HUMAN.diso:2	Q08708	0
>sp|Q07108|CD69_HUMAN.diso:1	Q07108	0
>sp|Q8TEP8|CE192_HUMAN.diso:1	Q8TEP8	0
>sp|Q9NRZ7|PLCC_HUMAN.diso:2	Q9NRZ7	0
>sp|Q9UQ53|MGT4B_HUMAN.diso:1	Q9UQ53	0
>sp|Q8N2R0|OSR2_HUMAN.diso:1	Q8N2R0	0
>sp|Q8TAX0|OSR1_HUMAN.diso:1	Q8TAX0	0
>sp|Q5TIE3|VW5B1_HUMAN.diso:5	Q5TIE3	0
>sp|Q9Y4B4|ARIP4_HUMAN.diso:10	Q9Y4B4	1
>sp|Q04206|TF65_HUMAN.diso:4	Q04206	0
>sp|Q92766|RREB1_HUMAN.diso:6	Q92766	0
>sp|P19438|TNR1A_HUMAN.diso:2	P19438	0
>sp|Q9ULH0|KDIS_HUMAN.diso:3	Q9ULH0	0
>sp|Q9NWM3|CUED1_HUMAN.diso:3	Q9NWM3	0
>sp|Q08357|S20A2_HUMAN.diso:3	Q08357	0
>sp|Q86SE5|RALYL_HUMAN.diso:3	Q86SE5	0
>sp|Q13123|RED_HUMAN.diso:1	Q13123	1
>sp|Q9H1I8|ASCC2_HUMAN.diso:3	Q9H1I8	0
>sp|Q8IWZ8|SUGP1_HUMAN.diso:1	Q8IWZ8	0
>sp|Q12972|PP1R8_HUMAN.diso:2	Q12972	0
>sp|Q8IZQ1|WDFY3_HUMAN.diso:12	Q8IZQ1	0
>sp|Q96M11|HYLS1_HUMAN.diso:1	Q96M11	0
>sp|Q9UIQ6|LCAP_HUMAN.diso:1	Q9UIQ6	0
>sp|Q6GYQ0|RGPA1_HUMAN.diso:4	Q6GYQ0	0
>sp|Q96S82|UBL7_HUMAN.diso:5	Q96S82	0
>sp|Q9P0J7|KCMF1_HUMAN.diso:11	Q9P0J7	0
>sp|Q9Y561|LRP12_HUMAN.diso:2	Q9Y561	0
>sp|O75815|BCAR3_HUMAN.diso:4	O75815	0
>sp|Q71RC2|LARP4_HUMAN.diso:5	Q71RC2	0
>sp|Q8WYP3|RIN2_HUMAN.diso:3	Q8WYP3	0
>sp|Q9H013|ADA19_HUMAN.diso:5	Q9H013	0
>sp|O75969|AKAP3_HUMAN.diso:7	O75969	0
>sp|Q14289|FAK2_HUMAN.diso:3	Q14289	0
>sp|Q06889|EGR3_HUMAN.diso:1	Q06889	0
>sp|Q32MQ0|ZN750_HUMAN.diso:1	Q32MQ0	0
>tr|A0A3B3IT52|A0A3B3IT52_HUMAN.diso:2	A0A3B3IT52	0
>sp|Q01860|PO5F1_HUMAN.diso:1	Q01860	0
>sp|Q06416|P5F1B_HUMAN.diso:1	Q06416	0
>sp|P53990|IST1_HUMAN.diso:2	P53990	0
>sp|P41161|ETV5_HUMAN.diso:1	P41161	0
>sp|Q9NP70|AMBN_HUMAN.diso:1	Q9NP70	0
>sp|O75553|DAB1_HUMAN.diso:2	O75553	0
>sp|Q6NZY4|ZCHC8_HUMAN.diso:9	Q6NZY4	1
>sp|Q6ZNJ1|NBEL2_HUMAN.diso:5	Q6ZNJ1	0
>sp|A0AUZ9|KAL1L_HUMAN.diso:1	A0AUZ9	0
>sp|Q8NEL9|DDHD1_HUMAN.diso:5	Q8NEL9	0
>sp|Q9BYU1|PBX4_HUMAN.diso:17	Q9BYU1	0
>sp|Q9P2N7|KLH13_HUMAN.diso:1	Q9P2N7	0
>sp|Q07011|TNR9_HUMAN.diso:3	Q07011	0
>sp|Q9UHN6|CEIP2_HUMAN.diso:3	Q9UHN6	0
>sp|Q15652|JHD2C_HUMAN.diso:9	Q15652	0
>sp|Q71F56|MD13L_HUMAN.diso:3	Q71F56	1
>sp|Q9NZP6|NPAP1_HUMAN.diso:1	Q9NZP6	0
>sp|Q96AV8|E2F7_HUMAN.diso:7	Q96AV8	0
>sp|Q6ZSR9|YJ005_HUMAN.diso:1	Q6ZSR9	0
>sp|Q9UMS6|SYNP2_HUMAN.diso:2	Q9UMS6	0
>sp|A0A1B0GTH6|CS2IP_HUMAN.diso:1	A0A1B0GTH6	0
>sp|Q9UNA1|RHG26_HUMAN.diso:4	Q9UNA1	0
>sp|Q6R327|RICTR_HUMAN.diso:5	Q6R327	0
>sp|Q99469|STAC_HUMAN.diso:1	Q99469	0
>sp|P0C874|S31D3_HUMAN.diso:2	P0C874	0
>sp|Q6ZUB0|S31D4_HUMAN.diso:2	Q6ZUB0	0
>sp|Q6ZQQ2|S31D1_HUMAN.diso:2	Q6ZQQ2	0
>sp|Q9HC44|GPBL1_HUMAN.diso:1	Q9HC44	0
>sp|Q7Z5K2|WAPL_HUMAN.diso:1	Q7Z5K2	0
>sp|Q9UHV7|MED13_HUMAN.diso:3	Q9UHV7	0
>sp|O60503|ADCY9_HUMAN.diso:4	O60503	0
>sp|P48552|NRIP1_HUMAN.diso:3	P48552	0
>sp|P82094|TMF1_HUMAN.diso:11	P82094	0
>sp|Q6TFL3|CC171_HUMAN.diso:17	Q6TFL3	0
>sp|Q8N344|MIER2_HUMAN.diso:1	Q8N344	0
>sp|O43361|ZN749_HUMAN.diso:3	O43361	0
>sp|Q9NNX1|TUFT1_HUMAN.diso:3	Q9NNX1	0
>sp|Q5JSL3|DOC11_HUMAN.diso:8	Q5JSL3	0
>sp|Q7L1W4|LRC8D_HUMAN.diso:1	Q7L1W4	0
>sp|P21757|MSRE_HUMAN.diso:3	P21757	0
>sp|Q8NCA9|ZN784_HUMAN.diso:6	Q8NCA9	0
>sp|Q9BXJ4|C1QT3_HUMAN.diso:1	Q9BXJ4	0
>sp|Q6PI77|BHLH9_HUMAN.diso:1	Q6PI77	0
>sp|Q5JY77|GASP1_HUMAN.diso:1	Q5JY77	0
>sp|Q96D09|GASP2_HUMAN.diso:1	Q96D09	0
>sp|O95201|ZN205_HUMAN.diso:1	O95201	0
>sp|Q6NUN9|ZN746_HUMAN.diso:3	Q6NUN9	1
>sp|Q8TD17|ZN398_HUMAN.diso:3	Q8TD17	0
>sp|Q96SZ4|ZSC10_HUMAN.diso:3	Q96SZ4	0
>sp|Q13405|RM49_HUMAN.diso:1	Q13405	0
>sp|Q96JL9|ZN333_HUMAN.diso:3	Q96JL9	0
>sp|Q6ZSS3|ZN621_HUMAN.diso:3	Q6ZSS3	0
>sp|Q9UPG8|PLAL2_HUMAN.diso:1	Q9UPG8	0
>sp|H3BNL1|CC084_HUMAN.diso:1	H3BNL1	0
>sp|P26842|CD27_HUMAN.diso:4	P26842	0
>sp|Q5EBL4|RIPL1_HUMAN.diso:10	Q5EBL4	0
>sp|Q96A65|EXOC4_HUMAN.diso:5	Q96A65	0
>tr|A0A1B0GTJ6|A0A1B0GTJ6_HUMAN.diso:1	A0A1B0GTJ6	0
>sp|Q7LC44|ARC_HUMAN.diso:1	Q7LC44	0
>sp|Q99990|VGLL1_HUMAN.diso:3	Q99990	0
>sp|Q8TD91|MAGC3_HUMAN.diso:2	Q8TD91	0
>sp|A8MPY1|GBRR3_HUMAN.diso:1	A8MPY1	0
>sp|P17019|ZN708_HUMAN.diso:1	P17019	0
>sp|Q3SY52|ZIK1_HUMAN.diso:3	Q3SY52	0
>sp|Q9NUD7|CT096_HUMAN.diso:1	Q9NUD7	0
>sp|O14917|PCD17_HUMAN.diso:7	O14917	0
>sp|Q5TBA9|FRY_HUMAN.diso:1	Q5TBA9	0
>sp|Q8N9Z9|LMTD1_HUMAN.diso:3	Q8N9Z9	0
>sp|Q5T750|XP32_HUMAN.diso:1	Q5T750	0
>sp|Q7Z340|ZN551_HUMAN.diso:1	Q7Z340	0
>sp|Q8TBZ0|CC110_HUMAN.diso:15	Q8TBZ0	0
>sp|O60333|KIF1B_HUMAN.diso:3	O60333	0
>sp|P05067|A4_HUMAN.diso:10	P05067	0
>sp|P19525|E2AK2_HUMAN.diso:3	P19525	0
>sp|Q8NI17|IL31R_HUMAN.diso:3	Q8NI17	0
>sp|Q9Y616|IRAK3_HUMAN.diso:4	Q9Y616	0
>sp|Q8IVI9|NOSTN_HUMAN.diso:2	Q8IVI9	0
>sp|O15034|RIMB2_HUMAN.diso:8	O15034	0
>sp|Q96G30|MRAP2_HUMAN.diso:2	Q96G30	0
>sp|O15165|LRAD4_HUMAN.diso:3	O15165	0
>sp|Q969W9|PMEPA_HUMAN.diso:1	Q969W9	0
>sp|Q6UXU6|TMM92_HUMAN.diso:5	Q6UXU6	0
>sp|P32297|ACHA3_HUMAN.diso:2	P32297	0
>sp|Q8WWG9|KCNE4_HUMAN.diso:2	Q8WWG9	0
>sp|P13056|NR2C1_HUMAN.diso:3	P13056	0
>sp|P28358|HXD10_HUMAN.diso:1	P28358	0
>sp|Q5SXM1|ZN678_HUMAN.diso:1	Q5SXM1	0
>sp|Q8WTZ3|YS049_HUMAN.diso:1	Q8WTZ3	0
>sp|Q9UMR7|CLC4A_HUMAN.diso:2	Q9UMR7	0
>sp|Q4G0G2|H1AS1_HUMAN.diso:1	Q4G0G2	0
>sp|A6NN14|ZN729_HUMAN.diso:2	A6NN14	0
>sp|A8MXY4|ZNF99_HUMAN.diso:5	A8MXY4	0
>sp|O75437|ZN254_HUMAN.diso:2	O75437	0
>sp|Q6ZN08|ZNF66_HUMAN.diso:1	Q6ZN08	0
>sp|Q8TEW6|DOK4_HUMAN.diso:2	Q8TEW6	0
>sp|Q8TAV0|FA76A_HUMAN.diso:13	Q8TAV0	0
>sp|Q9NY30|BTG4_HUMAN.diso:1	Q9NY30	0
>sp|A0A1B0GTZ2|CC196_HUMAN.diso:5	A0A1B0GTZ2	0
>sp|Q86UE3|ZN546_HUMAN.diso:6	Q86UE3	0
>sp|Q8TBY8|PMFBP_HUMAN.diso:10	Q8TBY8	0
>sp|Q16655|MAR1_HUMAN.diso:2	Q16655	0
>tr|M0R135|M0R135_HUMAN.diso:1	M0R135	0
>sp|Q96GE5|ZN799_HUMAN.diso:1	Q96GE5	0
>sp|Q9Y2A4|ZN443_HUMAN.diso:2	Q9Y2A4	0
>sp|P16415|ZN823_HUMAN.diso:4	P16415	0
>sp|P49910|ZN165_HUMAN.diso:3	P49910	0
>sp|Q96F86|EDC3_HUMAN.diso:1	Q96F86	0
>sp|Q5VVJ2|MYSM1_HUMAN.diso:2	Q5VVJ2	0
>sp|Q8NEM8|CBPC3_HUMAN.diso:3	Q8NEM8	0
>sp|Q6P0N0|M18BP_HUMAN.diso:8	Q6P0N0	1
>sp|Q9Y5T5|UBP16_HUMAN.diso:7	Q9Y5T5	0
>sp|Q14DG7|T132B_HUMAN.diso:3	Q14DG7	0
>sp|Q5MCW4|ZN569_HUMAN.diso:2	Q5MCW4	0
>sp|Q06732|ZN33B_HUMAN.diso:3	Q06732	1
>sp|Q6ZN19|ZN841_HUMAN.diso:1	Q6ZN19	0
>sp|P51814|ZNF41_HUMAN.diso:2	P51814	0
>sp|Q5VIY5|ZN468_HUMAN.diso:2	Q5VIY5	0
>sp|P0CJ79|ZN888_HUMAN.diso:2	P0CJ79	0
>sp|Q76KX8|ZN534_HUMAN.diso:1	Q76KX8	0
>sp|Q86XN6|ZN761_HUMAN.diso:2	Q86XN6	0
>sp|Q6ZNG1|ZN600_HUMAN.diso:1	Q6ZNG1	0
>sp|Q8N823|ZN611_HUMAN.diso:1	Q8N823	0
>sp|Q68D86|C102B_HUMAN.diso:1	Q68D86	0
>sp|Q14585|ZN345_HUMAN.diso:1	Q14585	0
>sp|Q6PG37|ZN790_HUMAN.diso:3	Q6PG37	0
>sp|Q6ZMW2|ZN782_HUMAN.diso:2	Q6ZMW2	0
>sp|A4D1E1|Z804B_HUMAN.diso:3	A4D1E1	0
>sp|Q68EA5|ZNF57_HUMAN.diso:2	Q68EA5	0
>sp|Q8N8J6|ZN615_HUMAN.diso:2	Q8N8J6	0
>sp|Q03112|MECOM_HUMAN.diso:3	Q03112	0
>sp|Q9HAZ2|PRD16_HUMAN.diso:7	Q9HAZ2	0
>sp|Q147U1|ZN846_HUMAN.diso:2	Q147U1	0
>sp|Q8TB69|ZN519_HUMAN.diso:1	Q8TB69	0
>sp|Q9Y473|ZN175_HUMAN.diso:2	Q9Y473	0
>sp|P52741|ZN134_HUMAN.diso:1	P52741	0
>sp|Q8N9F8|ZN454_HUMAN.diso:2	Q8N9F8	0
>sp|P59923|ZN445_HUMAN.diso:5	P59923	0
>sp|Q96K75|ZN514_HUMAN.diso:1	Q96K75	0
>sp|Q8TB72|PUM2_HUMAN.diso:1	Q8TB72	1
>sp|Q9NZN5|ARHGC_HUMAN.diso:9	Q9NZN5	0
>sp|Q96NG8|ZN582_HUMAN.diso:3	Q96NG8	0
>sp|Q9NZL3|ZN224_HUMAN.diso:2	Q9NZL3	0
>sp|Q9UK10|ZN225_HUMAN.diso:2	Q9UK10	0
>sp|Q9UK11|ZN223_HUMAN.diso:3	Q9UK11	0
>sp|P15621|ZNF44_HUMAN.diso:1	P15621	0
>sp|Q8N8Z8|ZN441_HUMAN.diso:4	Q8N8Z8	0
>sp|P0C7X5|ZN806_HUMAN.diso:2	P0C7X5	0
>sp|Q96NJ3|ZN285_HUMAN.diso:5	Q96NJ3	0
>sp|Q8N859|ZN713_HUMAN.diso:2	Q8N859	0
>sp|Q86TJ5|ZN554_HUMAN.diso:2	Q86TJ5	0
>sp|Q96KP6|TNIP3_HUMAN.diso:7	Q96KP6	0
>sp|Q9BR84|ZN559_HUMAN.diso:3	Q9BR84	0
>sp|Q6ZN57|ZFP2_HUMAN.diso:1	Q6ZN57	0
>sp|Q8TC21|ZN596_HUMAN.diso:2	Q8TC21	0
>sp|Q8TF47|ZFP90_HUMAN.diso:2	Q8TF47	0
>sp|Q9P2J8|ZN624_HUMAN.diso:3	Q9P2J8	0
>sp|Q9UK13|ZN221_HUMAN.diso:4	Q9UK13	0
>sp|P49711|CTCF_HUMAN.diso:1	P49711	0
>sp|Q8NI51|CTCFL_HUMAN.diso:4	Q8NI51	0
>sp|Q8NFW9|MYRIP_HUMAN.diso:4	Q8NFW9	0
>sp|Q9NSD4|ZN275_HUMAN.diso:1	Q9NSD4	0
>tr|A0A1W2PPF3|A0A1W2PPF3_HUMAN.diso:2	A0A1W2PPF3	0
>sp|P31276|HXC13_HUMAN.diso:5	P31276	0
>sp|Q8TAQ2|SMRC2_HUMAN.diso:4	Q8TAQ2	0
>sp|O60765|Z354A_HUMAN.diso:2	O60765	0
>sp|Q9NQV7|PRDM9_HUMAN.diso:6	Q9NQV7	0
>sp|Q5JX69|F209B_HUMAN.diso:5	Q5JX69	0
>sp|Q5JX71|F209A_HUMAN.diso:3	Q5JX71	0
>sp|Q68DI1|ZN776_HUMAN.diso:2	Q68DI1	0
>sp|Q7Z4T8|GLTL5_HUMAN.diso:2	Q7Z4T8	0
>sp|Q5TH74|STPG1_HUMAN.diso:1	Q5TH74	0
>sp|Q9NVP4|DZAN1_HUMAN.diso:3	Q9NVP4	0
>sp|Q96PV6|LENG8_HUMAN.diso:4	Q96PV6	0
>sp|Q9Y4F9|RIPR2_HUMAN.diso:1	Q9Y4F9	0
>sp|Q9BZR8|B2L14_HUMAN.diso:2	Q9BZR8	0
>sp|Q9NSC7|SIA7A_HUMAN.diso:1	Q9NSC7	0
>sp|P01189|COLI_HUMAN.diso:1	P01189	0
>sp|Q8IWU9|TPH2_HUMAN.diso:1	Q8IWU9	0
>sp|P19113|DCHS_HUMAN.diso:2	P19113	0
>sp|Q86WG5|MTMRD_HUMAN.diso:5	Q86WG5	0
>sp|Q9H2J7|S6A15_HUMAN.diso:3	Q9H2J7	0
>sp|Q86YL5|TDRP_HUMAN.diso:1	Q86YL5	0
>sp|A0PJW8|DAPL1_HUMAN.diso:1	A0PJW8	0
>sp|Q14714|SSPN_HUMAN.diso:1	Q14714	0
>sp|Q9NZU1|FLRT1_HUMAN.diso:5	Q9NZU1	0
>sp|P05814|CASB_HUMAN.diso:1	P05814	0
>sp|Q9H869|YYAP1_HUMAN.diso:10	Q9H869	0
>sp|P28069|PIT1_HUMAN.diso:1	P28069	0
>sp|Q9UPG8|PLAL2_HUMAN.diso:11	Q9UPG8	0
>sp|A4D256|CC14C_HUMAN.diso:2	A4D256	0
>sp|Q6ZMJ2|SCAR5_HUMAN.diso:1	Q6ZMJ2	0
>sp|Q9UBM8|MGT4C_HUMAN.diso:1	Q9UBM8	0
>sp|Q2TB10|ZN800_HUMAN.diso:1	Q2TB10	0
>sp|Q8TEV9|SMCR8_HUMAN.diso:2	Q8TEV9	0
>sp|P0C2L3|F163B_HUMAN.diso:1	P0C2L3	0
>sp|Q0VAQ4|SMAGP_HUMAN.diso:1	Q0VAQ4	0
>sp|A2RU67|F234B_HUMAN.diso:1	A2RU67	0
>sp|Q9H9F9|ARP5_HUMAN.diso:2	Q9H9F9	0
>sp|Q86U86|PB1_HUMAN.diso:9	Q86U86	0
>sp|Q9HCI6|K1586_HUMAN.diso:1	Q9HCI6	0
>sp|Q96JM2|ZN462_HUMAN.diso:2	Q96JM2	1
>sp|Q9HAV5|TNR27_HUMAN.diso:8	Q9HAV5	0
>sp|Q9Y5Y7|LYVE1_HUMAN.diso:2	Q9Y5Y7	0
>sp|O00409|FOXN3_HUMAN.diso:1	O00409	0
>sp|Q6ZT07|TBCD9_HUMAN.diso:10	Q6ZT07	0
>sp|Q2LD37|K1109_HUMAN.diso:19	Q2LD37	0
>sp|Q6Y2X3|DJC14_HUMAN.diso:1	Q6Y2X3	0
>sp|Q96MK2|RIPR3_HUMAN.diso:4	Q96MK2	0
>sp|O43734|CIKS_HUMAN.diso:1	O43734	0
>sp|Q6PFW1|VIP1_HUMAN.diso:5	Q6PFW1	0
>sp|Q96LC9|BMF_HUMAN.diso:1	Q96LC9	0
>sp|Q9Y603|ETV7_HUMAN.diso:2	Q9Y603	0
>sp|P46939|UTRO_HUMAN.diso:13	P46939	0
>sp|Q9NS61|KCIP2_HUMAN.diso:1	Q9NS61	0
>sp|Q9H330|TM245_HUMAN.diso:3	Q9H330	0
>sp|Q8IZ20|ZN683_HUMAN.diso:2	Q8IZ20	0
>sp|Q9H2X3|CLC4M_HUMAN.diso:1	Q9H2X3	0
>sp|A5PLL1|AN34B_HUMAN.diso:3	A5PLL1	0
>sp|Q6ZU69|F205A_HUMAN.diso:3	Q6ZU69	0
>sp|P19634|SL9A1_HUMAN.diso:3	P19634	0
>sp|Q13342|SP140_HUMAN.diso:2	Q13342	0
>sp|Q8TE76|MORC4_HUMAN.diso:4	Q8TE76	0
>sp|Q9NQW8|CNGB3_HUMAN.diso:1	Q9NQW8	0
>sp|A7E2F4|GOG8A_HUMAN.diso:1	A7E2F4	0
>sp|Q5VYV7|SLX4I_HUMAN.diso:3	Q5VYV7	0
>sp|Q86UE8|TLK2_HUMAN.diso:1	Q86UE8	0
>sp|Q9HCE0|EPG5_HUMAN.diso:1	Q9HCE0	0
>sp|Q9Y2D5|AKAP2_HUMAN.diso:2	Q9Y2D5	0
>sp|P35318|ADML_HUMAN.diso:3	P35318	0
>sp|P55040|GEM_HUMAN.diso:1	P55040	0
>sp|P04049|RAF1_HUMAN.diso:6	P04049	0
>sp|Q8TCQ1|MARH1_HUMAN.diso:1	Q8TCQ1	0
>sp|B1AL88|F155A_HUMAN.diso:8	B1AL88	0
>sp|Q5H913|AR13A_HUMAN.diso:2	Q5H913	0
>sp|P32927|IL3RB_HUMAN.diso:5	P32927	0
>sp|O75829|CNMD_HUMAN.diso:5	O75829	0
>sp|Q6ZSC3|RBM43_HUMAN.diso:2	Q6ZSC3	0
>sp|Q4G0F5|VP26B_HUMAN.diso:1	Q4G0F5	0
>sp|Q96GR2|ACBG1_HUMAN.diso:1	Q96GR2	0
>sp|Q8NA03|FSIP1_HUMAN.diso:8	Q8NA03	0
>sp|Q9H3S1|SEM4A_HUMAN.diso:7	Q9H3S1	0
>sp|P20592|MX2_HUMAN.diso:1	P20592	0
>sp|Q2VWP7|PRTG_HUMAN.diso:5	Q2VWP7	0
>sp|P23415|GLRA1_HUMAN.diso:2	P23415	0
>sp|Q02763|TIE2_HUMAN.diso:2	Q02763	0
>sp|Q3KP44|ANR55_HUMAN.diso:8	Q3KP44	0
>sp|P12318|FCG2A_HUMAN.diso:4	P12318	0
>sp|Q9UKI8|TLK1_HUMAN.diso:3	Q9UKI8	0
>sp|Q9H0D6|XRN2_HUMAN.diso:2	Q9H0D6	0
>sp|O15231|ZN185_HUMAN.diso:1	O15231	0
